frame robot_id x y phi px py
780 16 -21.4127 -22.707 -1.5351 1888.41 1066.94
781 16 -21.6028 -24.6766 -1.5708 1888.01 1070.56
782 16 -22.5826 -26.4468 -1.5708 1886.24 1073.85
783 16 -22.3662 -28.615 -1.5708 1886.54 1077.81
784 16 -21.3817 -30.4391 -1.5708 1888.19 1081.12
785 16 -20.5509 -32.2943 -1.47113 1889.57 1084.49
786 16 -19.6851 -34.0649 -1.48765 1891.01 1087.7
787 16 -20.2882 -35.8507 -1.5708 1889.9 1090.99
788 16 -19.3596 -37.8249 -1.5708 1891.44 1094.58
789 16 -20.9747 -39.5621 -1.5708 1888.58 1097.82
790 16 -20.9792 -41.7183 -1.5708 1888.49 1101.78
791 16 -19.4572 -43.5022 -1.50423 1891.07 1104.99
792 16 -19.3649 -45.4488 -1.5708 1891.17 1108.55
793 16 -18.7001 -47.2873 -1.52537 1892.26 1111.89
794 16 -19.0619 -48.986 -1.5708 1891.57 1115.02
795 16 -19.1757 -50.8699 -1.5708 1891.3 1118.47
796 16 -19.6696 -52.8279 -1.5708 1890.37 1122.08
797 16 -20.1195 -54.9853 -1.5708 1889.52 1126.05
798 16 -19.8361 -56.9546 -1.5708 1889.94 1129.65
799 16 -18.1025 -58.9906 -1.52915 1892.88 1133.31
800 16 -17.829 -60.7844 -1.5708 1893.29 1136.58
801 16 -17.9723 -62.9371 -1.50423 1892.97 1140.53
802 16 -17.6887 -64.371 -1.5708 1893.41 1143.15
803 16 -17.7408 -66.1995 -1.5708 1893.25 1146.5
804 16 -18.1565 -68.3061 -1.5708 1892.45 1150.37
805 16 -18.6052 -70.1724 -1.5708 1891.61 1153.81
806 16 -18.5395 -72.3192 -1.5708 1891.65 1157.73
807 16 -16.958 -73.8267 -1.5708 1894.34 1160.43
808 16 -16.7605 -76.0526 -1.5708 1894.61 1164.5
809 16 -16.4242 -77.5943 -1.5708 1895.13 1167.31
810 16 -16.6916 -79.2673 -1.5708 1894.61 1170.38
811 16 -16.5122 -81.4739 -1.5708 1894.84 1174.41
812 16 -17.0751 -83.229 -1.5708 1893.8 1177.65
813 16 -17.0532 -85.4706 -1.5708 1893.76 1181.75
814 16 -15.6393 -87.1245 -1.5708 1896.16 1184.72
815 16 -15.6759 -88.8034 -1.5708 1896.04 1187.8
816 16 -14.9277 -90.3574 -1.5708 1897.28 1190.61
817 16 -15.5857 -92.1716 -1.5708 1896.07 1193.96
818 16 -15.3606 -94.3519 -1.5708 1896.39 1197.94
819 16 -15.4725 -96.3355 -1.5708 1896.12 1201.57
820 16 -14.8545 -98.3921 -1.53748 1897.12 1205.31
821 16 -14.0741 -99.9739 -1.52735 1898.42 1208.17
822 16 -13.404 -101.629 -1.5708 1899.53 1211.17
823 16 -13.4406 -103.48 -1.5708 1899.4 1214.56
824 16 -14.9308 -105.342 -1.5708 1896.74 1218.03
825 16 -14.6435 -107.4 -1.5708 1897.17 1221.78
826 16 -14.4188 -109.386 -1.5708 1897.49 1225.4
827 16 -12.756 -111.25 -1.5708 1900.31 1228.75
828 16 -12.6027 -113.012 -1.52321 1900.51 1231.96
