,time_micros,accel_x,accel_y,accel_z,velocity_x,velocity_y,velocity_z,distance_x,distance_y,distance_z,distance_total
1315,18975522,0.17007038757751577,-0.0912140723120629,10.08050979226053,0.24900410439537038,-0.14505759247416658,15.831631764315887,0.19451888737501055,-0.11302991452464849,12.418778051408383,12.420815659579915
1316,18976753,0.17010889536335883,-0.0924263632185745,10.079190179930714,0.24921350844556267,-0.14517136932728864,15.844039247427382,0.19482566920390704,-0.11320862048029037,12.438282063721966,12.440322902957115
1317,18977940,0.16942717493846207,-0.09328425218947163,10.079100493681286,0.24941461850221464,-0.14528209773463754,15.856003139713382,0.19512172435606917,-0.11338107033030138,12.457103139448805,12.459147096863822
1318,18979130,0.1683757549879618,-0.09394094979425205,10.080091357391828,0.24961498565065032,-0.1453938874648927,15.867998448428677,0.19541876618899345,-0.1135540890563846,12.475986057602436,12.478033143681364
1319,18980169,0.16734933268669175,-0.09449972031951603,10.081899738443733,0.24978886160731179,-0.1454920726743047,15.87847354225692,0.19567829681620344,-0.1137052553198932,12.492483791612841,12.494533611329468
1320,18981174,0.16661943143558108,-0.09500831860161953,10.084232085816218,0.24995631413590455,-0.14558755603449933,15.888608195503165,0.19592950291191003,-0.11385157081370788,12.508451842849322,12.51050430858679
1321,18982386,0.16627446083509828,-0.09548401736896817,10.086876404899396,0.2501578387824367,-0.1457032826635505,15.900833489705903,0.19623269421251432,-0.1140281631922961,12.527723653038846,12.529779312469469
1322,18983571,0.16625623023285677,-0.0959208543092468,10.089752750721965,0.2503548524152626,-0.14581694887590696,15.912789846715508,0.19652936471262641,-0.11420095627671405,12.546580309007204,12.548639093542223
1323,18984758,0.16641429073585973,-0.09628596072891259,10.092872832063213,0.25055238617836606,-0.14593124031129218,15.924770086767168,0.19682677039502014,-0.11437417665896354,12.565483011100197,12.56754492858801
1324,18985951,0.166539596079288,-0.09651239280557188,10.096224544215719,0.25075106791648866,-0.14604637959590921,15.936814882648418,0.1971259164190445,-0.11454840998982146,12.584495631255196,12.586560700137126
1325,18987172,0.16639270082323288,-0.09647918393165458,10.099636357595346,0.2509542334041938,-0.14616418067948977,15.949146538641042,0.19743233153803103,-0.11472687645443112,12.603969539178877,12.606037836142905
1326,18988347,0.1657515732314204,-0.09601425892977554,10.102734483699336,0.2511489915027407,-0.14627699743373226,15.961017251659388,0.19772743160304673,-0.11489875192641576,12.622723734449577,12.624795140383041
1327,18989550,0.16448446038136705,-0.0949601047402873,10.105047816685342,0.2513468663085795,-0.14639123443973484,15.973173624182861,0.19802980188321595,-0.11507486058144675,12.641939462319469,12.644014053888187
1328,18990725,0.1626266029820696,-0.093278274250977,10.106176798869047,0.25153795256708344,-0.14650083641197975,15.985048381921532,0.19832535897748227,-0.11524699906423083,12.660721894168226,12.662799599625572
1329,18991921,0.16045076555668517,-0.09112871287096341,10.10590718965156,0.25172985168268924,-0.1466098263525734,15.997135046920356,0.19862642788009477,-0.11542234441654851,12.679854467684343,12.681935345092153
1330,18993099,0.15849026841022812,-0.0888583906749032,10.104227183499678,0.2519165532188765,-0.14671450153678844,16.009037826542517,0.1989231855797866,-0.11559517409935885,12.698713114244011,12.700797118130387
1331,18994292,0.15741795288632307,-0.08688089787918699,10.101289600958784,0.2521043528366699,-0.14681815044795832,16.021088665036462,0.19922394607272076,-0.11577032815284326,12.7178262730214,12.71991344547292
1332,18995473,0.1578092964084519,-0.08551393975747279,10.097384003342023,0.25229072561572824,-0.1469191424108119,16.03301367554441,0.19952190141967294,-0.11594383966003043,12.736761262172218,12.73885157353959
1333,18996675,0.15995039257250998,-0.08488348652421279,10.092937596100395,0.2524829859876004,-0.147021172361614,16.045145386534923,0.19982538596883004,-0.11612055910920908,12.756047526926833,12.75814103536803
1334,18997853,0.1637529927455845,-0.08495288236801157,10.088515035464766,0.25267588701305466,-0.1471212468570435,16.0570296572467,0.20012303816373142,-0.11629386793800668,12.77496270786307,12.777059351878115
1335,18999062,0.16875835346789156,-0.08562883139585167,10.084770492997336,0.25287991586239733,-0.1472247721142011,16.069222144772734,0.20042876998200906,-0.11647186268749275,12.7943903974361,12.7964902621242
1336,19000250,0.1742421551343719,-0.08684733995280405,10.082318207489509,0.25308691554269697,-0.14732794675406502,16.08119993880323,0.20072943723767378,-0.11664688828823658,12.813494862963399,12.815597895014907
1337,19001441,0.1793629147219762,-0.08858600351443566,10.081576284077236,0.25330053677413084,-0.1474334526842507,16.093207096157567,0.20103111817697178,-0.11682248153038352,12.832661872614922,12.8347680828105
1338,19002630,0.18324756405253415,-0.09081852893085723,10.0826903150031,0.2535184181277893,-0.14754143591514948,16.105195414942106,0.20133255157612573,-0.11699790829768664,12.851810949963289,12.853920335853436
1339,19003812,0.18506142460444763,-0.09347388522802577,10.085532882212622,0.25373716073167174,-0.147651922047489,16.11711651480888,0.20163246890011058,-0.11717243286954677,12.870861381683794,12.872973927498593
1340,19004998,0.1841926476263984,-0.09641983757701472,10.089709934365276,0.25395561321175664,-0.14776627597485534,16.129082910791038,0.20193366025737972,-0.11734768367285295,12.889990474015992,12.892106193412747
1341,19006062,0.18049267447172293,-0.09942833832896389,10.09459005199561,0.25414765741739453,-0.14787206772683736,16.139823554606362,0.2022040733648718,-0.1175050195529143,12.907163246278094,12.909281815150583
1342,19007276,0.1743854171802706,-0.10213699808770257,10.099405111580284,0.2543593613138514,-0.14799606204251584,16.15208423241182,0.20251286562950682,-0.11768468677223391,12.926771876536241,12.928893699549642
1343,19008493,0.1667742198118258,-0.10408880759924731,10.103411921429414,0.25456232553936237,-0.14812273812136412,16.1643800847202,0.20282266797968823,-0.11786495214452761,12.946443927099345,12.948569015111977
1344,19009677,0.1588027122382127,-0.10488551609815812,10.106052606212133,0.25475034795065243,-0.14824692257242433,16.176345651005956,0.2031242923916618,-0.11804047650085336,12.965596720350137,12.967724987329365
1345,19010876,0.15158002153167874,-0.10438195807950634,10.107056458042864,0.2549320923964689,-0.14837207654016166,16.18846401169915,0.20342995597044516,-0.11821837462062502,12.985006688700164,12.987138177314971
1346,19012066,0.14598371105584024,-0.1027772557234828,10.106491137379178,0.25510581301262536,-0.1484943814744726,16.20049073615263,0.2037335318879302,-0.11839508293457965,13.004285272676185,13.006419960958562
1347,19013273,0.14256878290514916,-0.10052140290619874,10.104770979727695,0.25527789353359187,-0.14861571080778038,16.212687194725163,0.20404165230542523,-0.11857446209752463,13.02385398612022,13.02599192195039
1348,19014484,0.1415515563944805,-0.0981084003213939,10.102565991491256,0.2554493124683856,-0.1487345200805696,16.224921402140858,0.20435100142282445,-0.1187545796013422,13.043502365938211,13.045643562208593
1349,19015665,0.1428644213303636,-0.0959012040779271,10.100615912089557,0.25561803534997674,-0.14884777940258562,16.236850229533037,0.20465288632257278,-0.11893036882881665,13.06267808605929,13.064822464026195
1350,19016861,0.1462514469867331,-0.09408500103309234,10.099560407562583,0.25579295208057284,-0.14896030506382119,16.248929303780482,0.20495881469326113,-0.11910852535367297,13.08211180550661,13.084259407712299
