frame robot_id x y phi px py
629 16 -80.5053 168.095 -2.62245 1782.41 831.36
630 16 -82.224 167.123 -2.60117 1779.44 833.041
631 16 -84.2614 165.974 -2.58994 1775.91 835.028
632 16 -86.0301 164.768 -2.56729 1772.86 837.103
633 16 -87.5069 163.479 -2.55359 1770.33 839.305
634 16 -89.1821 162.466 -2.55359 1767.44 841.054
635 16 -90.7702 160.752 -2.52134 1764.74 843.972
636 16 -92.5353 159.991 -2.49809 1761.67 845.302
637 16 -93.9083 158.714 -2.4859 1759.32 847.483
638 16 -95.1333 156.795 -2.46685 1757.28 850.731
639 16 -96.8585 155.986 -2.44685 1754.28 852.141
640 16 -98.3732 154.621 -2.43297 1751.68 854.473
641 16 -99.3177 152.792 -2.42276 1750.13 857.562
642 16 -101.195 151.592 -2.35619 1746.89 859.632
643 16 -102.597 150.126 -2.35619 1744.5 862.13
644 16 -103.583 148.278 -2.33294 1742.87 865.253
645 16 -105.259 146.7 -2.35619 1740.01 867.948
646 16 -106.726 145.279 -2.29744 1737.5 870.374
647 16 -107.976 143.481 -2.28963 1735.4 873.423
648 16 -109.128 141.888 -2.26553 1733.47 876.125
649 16 -110.652 140.038 -2.24554 1730.89 879.272
650 16 -111.891 138.354 -2.23677 1728.8 882.131
651 16 -113.228 136.706 -2.22649 1726.54 884.932
652 16 -114.638 134.796 -2.19959 1724.16 888.176
653 16 -115.871 133.161 -2.16922 1722.08 890.952
654 16 -117.108 131.293 -2.1588 1720.01 894.12
655 16 -117.817 129.373 -2.14717 1718.88 897.357
656 16 -119.528 127.994 -2.1588 1715.94 899.723
657 16 -120.342 126.108 -2.11935 1714.61 902.907
658 16 -121.084 124.051 -2.09887 1713.43 906.374
659 16 -122.135 122.247 -2.07014 1711.68 909.43
660 16 -122.935 120.42 -2.06075 1710.38 912.514
