frame robot_id x y phi px py
932 16 -51.4245 109.574 -3.04664 1845.7 819.952
933 16 -53.517 109.464 -3.03672 1842.04 820.22
934 16 -55.2787 108.766 -3.05093 1838.94 821.57
935 16 -57.2029 108.23 -3.06482 1835.56 822.624
936 16 -59.365 107.943 -3.04664 1831.77 823.224
937 16 -61.3101 108.23 -3.03094 1828.37 822.75
938 16 -63.4347 107.796 -3.03851 1824.64 823.621
939 16 -65.2161 107.686 -3.04664 1821.52 823.881
940 16 -67.2705 106.999 -3.04192 1817.91 825.219
941 16 -69.1112 106.691 -3.04664 1814.68 825.846
942 16 -70.8694 105.95 -3.05359 1811.58 827.277
943 16 -72.9387 105.966 -3.04192 1807.96 827.311
944 16 -74.9092 105.897 -3.03094 1804.51 827.499
945 16 -76.9122 105.74 -3.04192 1801 827.853
946 16 -78.648 105.635 -3.03094 1797.95 828.101
947 16 -80.7366 105.394 -3.03094 1794.29 828.612
948 16 -82.4169 105.137 -3.04192 1791.34 829.141
949 16 -84.2725 104.652 -3.01724 1788.08 830.099
950 16 -86.3645 104.823 -3.02448 1784.42 829.847
951 255 -88.1517 104.44 -3.03094 1781.29 830.612
952 16 -90.2108 104.396 -3.01724 1777.68 830.757
953 16 -92.1277 104.391 -3.01724 1774.32 830.826
954 16 -94.0285 104.308 -3.01724 1770.99 831.039
955 16 -95.917 104.232 -3.02216 1767.68 831.237
956 16 -97.6991 103.956 -3.02448 1764.55 831.804
957 16 -99.9784 104.021 -3.01724 1760.56 831.754
958 16 -101.772 103.711 -3.03094 1757.42 832.386
959 16 -103.899 103.929 -3.03094 1753.69 832.046
960 16 -105.777 103.481 -3.03094 1750.39 832.936
961 16 -107.745 102.918 -3.03672 1746.93 834.041
962 255 -109.568 102.455 -3.03094 1743.73 834.959
963 16 -111.287 102.222 -3.01724 1740.71 835.444
964 16 -113.392 102.37 -2.98894 1737.03 835.234
965 16 -115.174 101.927 -2.97644 1733.89 836.111
966 16 -117.147 101.42 -2.9442 1730.43 837.114
967 16 -118.706 100.611 -2.92292 1727.68 838.664
968 16 -120.961 100.522 -2.9105 1723.72 838.9
969 16 -122.475 99.5266 -2.89661 1721.05 840.795
970 16 -124.412 99.2077 -2.86858 1717.65 841.447
971 16 -126.333 98.4566 -2.85014 1714.26 842.901
972 16 -128.096 97.6676 -2.83059 1711.16 844.421
973 16 -130.087 97.069 -2.80686 1707.65 845.594
974 16 -131.909 96.6268 -2.79282 1704.45 846.472
975 16 -133.68 95.2318 -2.76109 1701.31 849.117
976 16 -135.753 94.8348 -2.76109 1697.67 849.919
977 16 -137.337 93.8021 -2.72337 1694.87 851.885
978 16 -139.511 93.1161 -2.70918 1691.05 853.227
979 16 -141.166 91.9099 -2.70175 1688.12 855.518
980 16 -143.025 91.1317 -2.67795 1684.84 857.021
981 16 -144.708 90.4223 -2.67795 1681.88 858.39
982 16 -146.482 89.2744 -2.67795 1678.74 860.577
983 16 -148.226 88.6224 -2.62245 1675.67 861.842
984 16 -149.458 87.4147 -2.60987 1673.49 864.123
985 16 -151.451 86.6296 -2.58299 1669.98 865.642
986 16 -152.531 85.1296 -2.57026 1668.05 868.461
987 16 -154.562 84.7057 -2.55359 1664.48 869.311
988 16 -155.752 83.53 -2.53087 1662.37 871.531
989 16 -157.581 82.7669 -2.5128 1659.15 873.005
990 16 -158.729 81.4321 -2.49809 1657.1 875.518
991 16 -159.922 79.9722 -2.4859 1654.98 878.266
992 16 -161.665 79.1173 -2.45586 1651.91 879.907
993 16 -163.049 77.875 -2.43297 1649.46 882.256
994 16 -164.554 76.8048 -2.41495 1646.8 884.29
995 16 -165.757 75.5409 -2.35619 1644.66 886.674
996 16 -167.072 74.0457 -2.35619 1642.32 889.49
997 16 -168.517 73.0701 -2.35619 1639.77 891.346
998 16 -169.615 71.7222 -2.35619 1637.82 893.882
999 16 -171.113 70.2038 -2.31622 1635.16 896.747
1000 16 -172.256 68.9269 -2.29744 1633.13 899.152
1001 16 -174.001 67.6107 -2.27942 1630.04 901.649
1002 16 -175.045 66.1188 -2.24554 1628.18 904.45
1003 16 -176.16 64.3769 -2.23184 1626.19 907.717
1004 16 -177.347 63.0162 -2.22649 1624.08 910.279
1005 16 -178.534 61.638 -2.22187 1621.97 912.873
1006 16 -179.709 60.0403 -2.18546 1619.88 915.874
1007 16 -180.492 58.4324 -2.18546 1618.47 918.881
1008 16 -181.804 56.8282 -2.1588 1616.14 921.898
1009 16 -182.596 55.3538 -2.13411 1614.72 924.658
1010 16 -184.176 53.8495 -2.12245 1611.92 927.498
1011 16 -184.543 52.2116 -2.09887 1611.24 930.547
1012 16 -185.1 50.3807 -2.08994 1610.23 933.96
1013 16 -186.074 48.7578 -2.07014 1608.49 937
1014 16 -186.667 47.1012 -2.03444 1607.42 940.09
1015 16 -187.264 45.1909 -2.03444 1606.33 943.651
1016 16 -188.131 43.7014 -1.98902 1604.78 946.439
1017 16 -189.259 41.972 -1.96932 1602.77 949.681
1018 16 -189.824 40.2699 -1.9513 1601.75 952.854
1019 16 -189.946 38.2688 -1.93797 1601.49 956.567
1020 16 -190.264 36.479 -1.91635 1600.9 959.894
1021 16 -191.096 34.9618 -1.89255 1599.41 962.732
1022 16 -191.254 32.9208 -1.8693 1599.09 966.519
